VM,Powerstate,Template,SRM Placeholder,Size MiB,Memory Reservation Locked To Max,Overhead,Max,Consumed,Consumed Overhead,Private,Shared,Swapped,Ballooned,Active,Entitlement,DRS Entitlement,Level,Shares,Reservation,Limit,Hot Add,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VMs,VI SDK Server,VI SDK UUID
ecbrtsw22,poweredOn,False,False,3072,False,0,3072,3085,40,3046,0,0,0,860,3469,1862,normal,30720,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3156,423e8c1d-9b4b-bdf5-302d-6286787782e7,,172.20.1.174,172.20.1.174
ecbrtsw25,poweredOn,False,False,8192,False,0,8192,8243,66,8178,14,0,0,1802,8636,3913,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3176,423e79a9-5669-89af-4bf6-470a555f9d82,,172.20.1.174,172.20.1.174
ecbrtsw26,poweredOn,False,False,8192,False,0,8192,8241,66,8176,16,0,0,2457,8636,4121,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3135,423e39e5-9871-f6f2-0e87-a1a637e14dc2,,172.20.1.174,172.20.1.174
ecbrtsw28,poweredOn,False,False,8192,False,0,8192,8242,67,8175,17,0,0,1310,8636,3581,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3180,423e807c-cded-af75-eba6-38bc1fadbe28,,172.20.1.174,172.20.1.174
ecbrtsw29,poweredOn,False,False,8192,False,0,8192,8254,67,8188,4,0,0,1884,8636,4026,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3146,423ec1ad-5043-00d9-013d-70e306a0d15a,,172.20.1.174,172.20.1.174
ecbrtsw30,poweredOn,False,False,18432,False,0,18432,18526,99,18428,4,0,0,2764,18932,6848,normal,184320,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3230,423e0b3e-2b3f-bf95-15cc-982a71a4f55f,,172.20.1.174,172.20.1.174
ecbrtsw31,poweredOn,False,False,4096,False,0,4096,4134,47,4088,8,0,0,901,4505,2180,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3134,423e58aa-2270-f5c3-45f6-a3c71a207a84,,172.20.1.174,172.20.1.174
ecbrtsw32,poweredOn,False,False,8192,False,0,8192,8258,67,8192,0,0,0,1884,8635,3719,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3209,423ee1bd-309b-68d6-535e-4a8d1056d72a,,172.20.1.174,172.20.1.174
ecbrtsw33,poweredOn,False,False,8192,False,0,8192,8257,66,8192,0,0,0,1064,8635,3412,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3141,423e80f5-aa7e-4f0a-dbdd-81b9e9b2e319,,172.20.1.174,172.20.1.174
ecbrtsw34,poweredOn,False,False,6144,False,0,6144,6197,60,6138,6,0,0,2334,6576,3928,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3216,423e3c57-77c2-283e-1184-284d06862d09,,172.20.1.174,172.20.1.174
ecbrtsw35,poweredOn,False,False,6144,False,0,6144,6203,60,6144,0,0,0,2088,6576,3497,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3178,423e93de-b5c6-2606-99b6-a47edf8c037c,,172.20.1.174,172.20.1.174
ECBRTSW37,poweredOn,False,False,10240,False,0,10240,10313,74,10240,0,0,0,1740,10562,4125,normal,102400,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-13772,422ec1de-0dd8-cb02-41fb-70be4f139184,,172.20.1.174,172.20.1.174
ecbrtsw90,poweredOn,False,False,4096,False,0,4096,4150,55,4096,0,0,0,983,4530,2170,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 (64-bit),Microsoft Windows Server 2008 (64-bit),vm-3208,423e47b0-02fd-3858-ca19-833ee86c25f0,,172.20.1.174,172.20.1.174
ecbrtsw91,poweredOn,False,False,12288,False,0,12288,12309,82,12228,24,0,0,2088,13013,8390,normal,122880,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5890,422e8525-1fd6-8435-5ebf-c881cb6115ac,,172.20.1.174,172.20.1.174
ecbrtsw92,poweredOn,False,False,16384,False,0,16384,16413,105,16308,0,0,0,1638,17156,9457,normal,163840,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5891,422e5342-5cfb-e2c0-f729-14a9acb1aca9,,172.20.1.174,172.20.1.174
ecbrtsw93,poweredOn,False,False,4096,False,0,4096,4132,47,4084,12,0,0,1228,4505,2309,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4073,422e7c53-fedd-2353-d9e7-4241b8f11e16,,172.20.1.174,172.20.1.174
ecbrtsw94,poweredOn,False,False,4096,False,0,4096,4148,53,4096,0,0,0,1187,4517,2378,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4225,422ead8a-c253-622e-b32e-2c961d3e6933,,172.20.1.174,172.20.1.174
ecbrtsw95,poweredOn,False,False,8192,False,0,8192,8258,67,8192,0,0,0,1392,8635,3535,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4361,422e5fd6-4e1b-a6e0-c014-7e97f2bcbf2f,,172.20.1.174,172.20.1.174
ecbrtsw96,poweredOn,False,False,6144,False,0,6144,6195,60,6136,8,0,0,1413,6576,2840,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4362,422e27a6-d800-4521-e1a6-a2e3e2833c4a,,172.20.1.174,172.20.1.174
ecbrtsw97,poweredOn,False,False,10240,False,0,10240,10282,71,10212,28,0,0,2867,10942,7863,normal,102400,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5139,422e87eb-2b7d-79a0-b690-fba82db96c94,,172.20.1.174,172.20.1.174
ecbrtsw98,poweredOn,False,False,8192,False,0,8192,8256,64,8192,0,0,0,1392,8882,7346,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5625,422e3872-8382-bf8e-fdb4-2b3ddfdbc031,,172.20.1.174,172.20.1.174
ecbrtswe02,poweredOn,False,False,16384,False,0,16384,16481,98,16384,0,0,0,1802,16885,6022,normal,163840,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3189,423ea6ea-d016-08f6-e184-8aba0adcad72,,172.20.1.174,172.20.1.174
ecbrtswe03,poweredOn,False,False,8192,False,0,8192,8190,66,8125,31,0,0,1064,8884,3545,normal,81920,0,-1,False,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-31648,422ebb39-0b0d-c169-1152-a7b415a5cfec,,172.20.1.174,172.20.1.174
ecbrtswe04,poweredOn,False,False,6144,False,0,6144,6200,57,6144,0,0,0,2519,6823,6822,normal,61440,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5140,422e0003-377b-e5b5-ddf4-78290d9d9d03,,172.20.1.174,172.20.1.174
ecbrtswe05,poweredOn,False,False,12288,False,0,12288,12368,81,12288,0,0,0,1228,12754,4643,normal,122880,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7268,422ec17b-298d-db8a-190f-040879c1c55b,,172.20.1.174,172.20.1.174
ECBRTSWE07,poweredOn,False,False,5120,False,0,5120,5170,55,5116,0,0,0,870,5414,2325,normal,51200,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-12984,422e2b1e-44ae-ae83-4cda-7f850454d619,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-216,poweredOn,False,False,110592,True,0,110592,110975,383,110592,0,0,0,82944,114687,114687,normal,1105920,110592,-1,False,,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/OVC,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-33,47dc2e42-3d31-5448-4253-ea92a61b7b8a,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-218,poweredOn,False,False,110592,True,0,110592,110975,383,110592,0,0,0,82944,114688,114688,normal,1105920,110592,-1,False,,,DCP,Cluster_Quito,ecbrprsx14.bgr.com,/DCP/OVC,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-467,2d802e42-1f17-a9c1-f874-f4c7a7af8c45,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-220,poweredOn,False,False,110592,True,0,110592,110975,383,110592,0,0,0,82944,114687,114687,normal,1105920,110592,-1,False,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP/Discovered virtual machine,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-24131,bee12e42-5b68-dd8a-b6cd-bd0521e99568,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-222,poweredOn,False,False,110592,True,0,110592,110975,383,110592,0,0,0,82944,114687,114687,normal,1105920,110592,-1,False,,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP/OVC,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-44,d1c32e42-6f24-3def-e083-943d28fe87f0,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-224,poweredOn,False,False,110592,True,0,110592,110975,383,110592,0,0,0,82944,114687,114687,normal,1105920,110592,-1,False,,,DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP/OVC,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-47,961c2e42-17ed-3057-bb4f-8628872b8b49,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-226,poweredOn,False,False,110592,True,0,110592,110975,383,110592,0,0,0,82944,114687,114687,normal,1105920,110592,-1,False,,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP/OVC,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-50,09272e42-27d9-6332-410d-b31015d106a3,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-250,poweredOn,False,False,94208,True,0,94208,94548,340,94208,0,0,0,70656,98228,98228,normal,942080,94208,-1,False,,,DCP,Cluster_Quito,ecbrprsx19.bgr.com,/DCP,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-7346,422ef1d3-ab87-5f3b-2bfc-df879fccef1f,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-48,poweredOn,False,False,69632,True,0,69632,69898,266,69632,0,0,0,52224,73517,73517,normal,696320,69632,-1,False,,,DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-13313,422e2feb-3b27-3b7b-6b32-53ac4ac4ce30,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-66,poweredOn,False,False,69632,True,0,69632,69898,266,69632,0,0,0,52224,73516,73516,normal,696320,69632,-1,False,,,DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-30628,422e8f31-9643-38d0-3bab-507c176038c7,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-69,poweredOn,False,False,69632,True,0,69632,69900,268,69632,0,0,0,52224,73516,73516,normal,696320,69632,-1,False,,,DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-30634,422e95a2-579f-c5f3-1e98-88f5d73927d0,,172.20.1.174,172.20.1.174
poc_certificadora,poweredOn,False,False,10240,False,0,10240,10172,75,10098,142,0,0,204,10643,3126,normal,102400,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-46583,422ed662-aaf5-3948-2934-0ec8f991b4bb,,172.20.1.174,172.20.1.174
puio186f00,poweredOn,False,False,2048,False,0,2048,2086,38,2048,0,0,0,163,2328,935,normal,20480,0,-1,True,,"Sun Jul  6 02:00:12 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_04",DCP,Cluster_Quito,ecbrprsx19.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-14279,9b50c44f-f8d0-4486-b0c8-c343241fca2b,,172.20.1.174,172.20.1.174
srvpro01,poweredOn,False,False,10240,False,0,10240,10329,89,10240,0,0,0,614,10642,3437,normal,102400,0,-1,True,,"Tue Jul  8 20:07:13 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_01",DCP,Cluster_Quito,ecbrprsx14.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 (32-bit),vm-14415,564de9aa-993f-6faf-a459-d3da6be25200,,172.20.1.174,172.20.1.174
Template Server 2022 v21H2-BASE,poweredOff,True,False,4096,False,0,4096,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP/Plantillas_2024/Windows Server 2022,Microsoft Windows Server 2022 (64-bit),,vm-24033,da26f073-dcce-43dd-9a01-f9b8dc8213d3,,172.20.1.174,172.20.1.174
Template Server 2022 v21H2-IIS,poweredOff,True,False,4096,False,0,4096,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP/Plantillas_2024/Windows Server 2022,Microsoft Windows Server 2022 (64-bit),,vm-45188,f1e89829-84f2-40d1-901f-7fae97e36496,,172.20.1.174,172.20.1.174
Template_RedHat_8.9_no_hard,poweredOff,True,False,4096,False,0,0,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,False,,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP/Plantillas_2024/UNIX,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8 (64-bit),vm-10978,422ee308-4fa0-7a22-f867-bf5c2d19d3b2,,172.20.1.174,172.20.1.174
Template_server2016_Base,poweredOff,True,False,4096,False,0,4096,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,Parchado hasta Mayo 2025,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2016 (64-bit),,vm-53413,422e6ee9-0ba1-7ae8-c2a2-0a4c03c6f91d,,172.20.1.174,172.20.1.174
Template_W2008R2_Entx64,poweredOff,True,False,4096,False,0,0,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/Plantillas_2024/Windows Server 2008,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-5349,422eb03a-ff72-d2eb-e8ef-87c972d1a3c2,,172.20.1.174,172.20.1.174
Template_W2016__BDD_sysprep,poweredOff,True,False,4096,False,0,0,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,False,,,DCP,Cluster_Quito,ecbrprsx19.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-10780,422ee21b-3eb7-9851-2435-0b3239e6e2fb,,172.20.1.174,172.20.1.174
Template_W2016_BDD_SQL2016ENT_DOMINIO,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,0,-1,True,Aplicado parches de Julio-Agosto 2021 Aplicado parches de noviembre,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-4230,422e0deb-6af3-20d4-6d8a-5e7a001c0a8b,,172.20.1.174,172.20.1.174
Template_W2016_IIS_DMZ_PD,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,0,-1,True,Aplicado parches de Julio-Agosto 2021 Aplicado parches Noviembre.,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-4450,422efc04-eae2-f62d-e343-4c78b10a09f7,,172.20.1.174,172.20.1.174
Template_W2016_IIS_DOMINIO,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,0,-1,True,Aplicado parches de Julio-Agosto 2021 Aplicado parches Noviembre. Aplicado correcciónes de seguridad,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-4203,422e5f3d-8285-7324-ded1-5fa0d6b18a26,,172.20.1.174,172.20.1.174
Template_W2016_SinHardening,poweredOff,True,False,6144,False,0,6144,0,0,0,0,0,0,0,0,0,normal,61440,0,-1,True,Windows Server 2016 Standard . Sin hardening. Parcheado con cronograma Julio-Agosto. No se encuentra instalado ningún programa adicional. Aplicado parches Noviembre.,,DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-4453,422e620f-d75f-1683-b0ac-b77d9f022a95,,172.20.1.174,172.20.1.174
Template_W2016_SO_DMZ,poweredOff,True,False,8192,False,0,0,0,0,0,0,0,0,0,0,0,normal,81920,0,-1,False,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4151,422ed15b-bb8b-938c-e91a-ce28a3c80012,,172.20.1.174,172.20.1.174
Template_W2016_SO_DOMINIO_APP,poweredOff,True,False,10240,False,0,0,0,0,0,0,0,0,0,0,0,normal,102400,0,-1,True,Aplicado parches de Sep-Oct 2023,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/Plantillas_2024/Windows Sever 2016,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-4207,422e7bac-66fd-be0c-ce1c-a09789ac9760,,172.20.1.174,172.20.1.174
Template_W2016BDD,poweredOff,True,False,16384,False,0,0,0,0,0,0,0,0,0,0,0,normal,163840,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-479,422e6ecb-9a27-560f-3bad-847674f2168f,,172.20.1.174,172.20.1.174
Template_W2019_Hardening_Base_Dominio,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,6144,-1,True,Parches 07/02/2023,,DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP/Plantillas_2024/Windows Server 2019,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-5834,422eff9d-66dc-b00b-c16b-3a61319e78db,,172.20.1.174,172.20.1.174
Template_W2019_Hardening_Base_NoDominio,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,6144,-1,True,Parches 07/02/2023,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP/Plantillas_2024/Windows Server 2019,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-5129,422e2c77-bdea-d47f-2e94-4ee544e4c56f,,172.20.1.174,172.20.1.174
Template_w2019_Hardening_IIS_DMZ_Dotnet6_D,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,6144,-1,True,Parches 07/02/2023,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/Plantillas_2024/Windows Server 2019,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7622,422e7dc0-c715-19e9-a71b-24065fea85ac,,172.20.1.174,172.20.1.174
Template_w2019_Hardening_IIS_DMZ_Dotnet6_p,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,6144,-1,True,Parches 07/02/2023,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7619,422e68de-89f2-7a57-e37b-9bef130439ab,,172.20.1.174,172.20.1.174
Template_w2019_Hardening_IIS_Dominio_Dotnet6_p,poweredOff,True,False,6144,False,0,0,0,0,0,0,0,0,0,0,0,normal,61440,6144,-1,True,Parches SEP-OCT2023,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/Plantillas_2024/Windows Server 2019,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7612,422e677e-f1dc-55a6-ba99-be944cc36d2e,,172.20.1.174,172.20.1.174
Template_W2019_Hardening_SQL2019STD_Dominio,poweredOff,True,False,6144,False,0,6144,0,0,0,0,0,0,0,0,0,normal,61440,6144,-1,True,Parches 07/02/2023,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP/Plantillas_2024/Windows Server 2019,Microsoft Windows Server 2016 or later (64-bit),,vm-5137,422e942e-2c9b-0194-50d6-3b8fe4033081,,172.20.1.174,172.20.1.174
Template_W2019_SinHardening_Base,poweredOff,True,False,4096,False,0,0,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,False,Parches 07/02/2023,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,/DCP/Plantillas_2024/Windows Server 2019,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 (64-bit),vm-5133,422e2140-0040-11de-f7d5-e67dbe34755d,,172.20.1.174,172.20.1.174
Template_Win2025-Base,poweredOff,True,False,4096,False,0,4096,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP/Plantillas_2024/Windows_Servers_2025,Microsoft Windows Server 2022 (64-bit),,vm-54912,25e35bb4-d8f8-4f0e-8734-bb31f06b2a67,,172.20.1.174,172.20.1.174
Template_Windows2003Standard64bit,poweredOff,True,False,4096,False,0,0,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP/Plantillas_2024,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 (64-bit),vm-4502,422e8ede-5489-5f98-fae5-f0b9ccad3e24,,172.20.1.174,172.20.1.174
Template_WindowsServer2003_BDD2000,poweredOff,True,False,4096,False,0,0,0,0,0,0,0,0,0,0,0,normal,40960,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP/Plantillas_2024,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 (64-bit),vm-4504,422efd4f-eb20-a846-3616-514d09bf33e8,,172.20.1.174,172.20.1.174
test186com1,poweredOn,False,False,3072,False,0,3072,3126,54,3072,0,0,0,122,3551,1343,normal,30720,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3226,423e7412-4775-f0c0-0e86-c533a01096c7,,172.20.1.174,172.20.1.174
test186cw1,poweredOn,False,False,2048,False,0,2048,2102,55,2048,0,0,0,307,2521,1171,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3163,423e4427-35c2-0dc9-dc9f-606dba1f4051,,172.20.1.174,172.20.1.174
test186h01,poweredOn,False,False,2048,False,0,2048,2091,45,2047,1,0,0,634,2538,1584,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3177,423eb8d6-220a-6a2c-fbff-01270709ddf9,,172.20.1.174,172.20.1.174
test186h01clon,poweredOn,False,False,2048,False,0,2048,2092,45,2048,0,0,0,880,2534,1559,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-25946,422e0f8b-454d-93e2-58e0-6c48f8681db0,,172.20.1.174,172.20.1.174
test186h02,poweredOn,False,False,2048,False,0,2048,2076,46,2031,17,0,0,245,2539,1262,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3152,423e0c27-195f-803d-e5b9-bb06fc1ca61a,,172.20.1.174,172.20.1.174
test186h02clon,poweredOn,False,False,2048,False,0,2048,2089,46,2044,4,0,0,430,2534,1340,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-25948,422eb737-2072-395c-e9dd-c5865019d4b4,,172.20.1.174,172.20.1.174
