Server Group,Server Asset,Server Machine,Server IP,Server Process,Wave,Migration Strategy,Business Application
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Operations Agent Framework Program,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,HP ComputeSensor,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,OvEaAgt,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Web App (BGR - 80 + SecurityTokenServiceApplicationPool + _VTI_BIN/STS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Web App,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,SharePoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Operations Manager for Windows,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Communication Broker,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,OvCtrl daemon,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Productivity Tools,ECBRPRW20,172.20.1.11,Microsoft Office,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Java Service Wrapper Standard,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Apache HTTP Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Communication Broker,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Azul Zulu 8,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprti02,172.20.1.156,Java Service Wrapper Professional,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Distributed File System Replication (DFSR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Putty,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Microsoft Edge,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Endpoint Protection Manager,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Apache HTTP Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrpra03,172.20.1.106,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,OvEaAgt,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,AaccNetAdapter.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,HP ComputeSensor,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,ProcessCheckList.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,PacketSniffer.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Apache HTTP Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,SIPAdapter.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,HP System Management Homepage (SMH),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Web App (AACCADAPTER),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,LogManager.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Communication Broker,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Java,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,MediaManager.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Recorder.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,Java (org.rzo.yajsw.boot.WrapperServiceBooter),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ECBRPRAP4,172.20.1.103,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,IIS Worker Process (CCMM Application Pool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,IIS Worker Process (CCMA_MVCPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,IIS Worker Process (CCMA_DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,IIS Worker Process (OI_WebServicesPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Java (com.nortel.cc.dsf.resiliency.main.ResiliencyConfiguration),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,IIS Worker Process (NT_WebServicesPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,NCRTD ICE,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,TfeRestService,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,OvEaAgt,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,RSMEmailRouter,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Avaya Aura - Multimedia 7.0,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,RSMAwareOCS,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Java (smmc-systemtray-0.0.1-SNAPSHOT.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,ReportService,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,SMMCService,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,SystemPerformanceLogger,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Contact Center Multimedia,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,CCMSSrvc.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Avaya Contact Center,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,XMPPAdaptor,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,CCMA,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Avaya Contact Center - Multimedia,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Nortel Contact Center - Multimedia,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Endpoint Protection Manager,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Web App (SGM/SIPSERVICES/WSPROXYCALLMANAGER + SGM/SIPSERVICES/WSPROXYPRESENCE + SGM/SIPSERVICES/WSPROXYREGISTRATION + SGM/SIPSERVICES/WSPROXYSIPCALL + SGM/SIPSERVICES/WSPROXYSIPCALLLEG),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,EBWS.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Java (com.avaya.cc.systemcontroller.Main),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Communication Control Toolkit,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,plicd.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Apache HTTP Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Avaya Aura Contact Center Manager Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,SharePoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Web App (SSPICLIENT),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Web App (DALCLIENT),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Web App (ADDRESSCALLBACKSERVICE + AGENTCALLBACKSERVICE + AGENTTERMINALCALLBACKSERVICE + CONTACTMANAGERCALLBACKSERVICE + PROVIDERCALLBACKSERVICE + TERMINALCALLBACKSERVICE),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,NT_Naming_Service.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Service Runner,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Cache',Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Java (com.nortel.soa.oi.cct.util.StartupOI),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,nicmfjvm.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Commons Daemon Service Runner,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Communication Broker,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,Web App,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Web Server,ecbrprci1,172.20.1.102,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Symantec NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprq55,"172.20.1.107,172.20.167.70",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Service Host (BITS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",SQL Server Integration Services Execute Package Utility,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",OvEaAgt,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Service Host (Windows Management Instrumentation),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Web App (SQLDM + SQLDM/REST),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Communication Broker,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Web App (SQLDM/REST),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",SQL diagnostic manager,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ECBRPRQ38,"172.20.1.45,172.20.167.62",HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprap15,172.20.1.131,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprap15,172.20.1.131,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprap15,172.20.1.131,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprap15,172.20.1.131,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprap15,172.20.1.131,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Database,ecbrprap15,172.20.1.131,rapid7_endpoint_broker.exe,Backlog,Rehost,-
